"Gear"	"SampleDate"	"Station"	"SizeFraction"	"Dilution"	"TotalCells"	"Processor"	"ProcessDate"	"ProcessingTime"	"AmphipodProcessingTime"	"QC"	"QCDate"	"QCTime"	"Jellies"	"Fish"	"Archive"	"LabComments"
1	1/15/2009 0:00:00	"M10"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.05		0			0	0		"detritus"
1	1/16/2009 0:00:00	"48"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.04		0			0	0		"heavy detritus"
1	1/16/2009 0:00:00	"54"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	1		"heavy detritus"
1	1/16/2009 0:00:00	"60"	0	20.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	1		"detritus"
1	1/16/2009 0:00:00	"64"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	0		"heavy detritus"
1	1/16/2009 0:00:00	"EZ2"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	0		"heavy detritus"
1	1/16/2009 0:00:00	"EZ6"	0	20.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	0		"stringy detritus"
1	1/20/2009 0:00:00	"28"	0	85.00	5	"SS"	2/3/2009 0:00:00	0.03		0			0	1		
1	1/20/2009 0:00:00	"32"	0	95.00	5	"SS"	2/3/2009 0:00:00	0.05		0			0	0		
1	1/20/2009 0:00:00	"S42"	0	220.00	13	"SS"	2/3/2009 0:00:00	0.08		0			0	1		
1	1/21/2009 0:00:00	"D41"	0	300.00	18	"SS"	2/3/2009 0:00:00	0.13		0			0	0		
1	1/21/2009 0:00:00	"D41A"	0	700.00	20	"SS"	2/3/2009 0:00:00	0.11		0			0	0		
1	1/21/2009 0:00:00	"D6"	0	500.00	20	"SS"	2/3/2009 0:00:00	0.11		0			0	1		
1	2/17/2009 0:00:00	"74"	0	80.00	5	"SS"	3/4/2009 0:00:00	0.02		0			0	1		"detritus"
1	2/17/2009 0:00:00	"D19"	0	95.00	5	"SS"	3/5/2009 0:00:00	0.03		0			0	1		"heavy detritus"
1	2/17/2009 0:00:00	"D28"	0	40.00	5	"SS"	3/9/2009 0:00:00	0.04		0			0	0		"detritus"
1	2/18/2009 0:00:00	"86"	0	50.00	5	"SS"	2/26/2009 0:00:00	0.03		0			0	0		"detritus"
1	2/18/2009 0:00:00	"92"	0	500.00	20	"SS"	3/2/2009 0:00:00	0.14		0			0	0		"most other rotifers brachiounus"
1	2/18/2009 0:00:00	"D16"	0	95.00	5	"SS"	3/2/2009 0:00:00	0.03		0			0	1		"detritus"
1	2/18/2009 0:00:00	"M10"	0	500.00	20	"SS"	3/3/2009 0:00:00	0.15		0			0	1		"slow-going through heavy detritus"
1	2/19/2009 0:00:00	"48"	0	25.00	5	"SS"	3/5/2009 0:00:00	0.03		0			0	1		"detritus"
1	2/19/2009 0:00:00	"54"	0	50.00	5	"SS"	3/6/2009 0:00:00	0.03		0			0	1		"detritus"
1	2/19/2009 0:00:00	"60"	0	40.00	5	"SS"	3/4/2009 0:00:00	0.02		0			0	1		"detritus"
1	2/19/2009 0:00:00	"64"	0	75.00	5	"SS"	3/5/2009 0:00:00	0.02		0			0	0		"heavy detritus"
1	2/19/2009 0:00:00	"EZ2"	0	40.00	5	"SS"	3/5/2009 0:00:00	0.02		0			0	1		"detritus"
1	2/19/2009 0:00:00	"EZ6"	0	40.00	7	"SS"	3/6/2009 0:00:00	0.03		0			0	1		"did extra cells to bring up total"
1	2/20/2009 0:00:00	"28"	0	40.00	5	"SS"	3/4/2009 0:00:00	0.02		0			0	1		
1	2/20/2009 0:00:00	"32"	0	95.00	5	"SS"	3/9/2009 0:00:00	0.05		0			0	1		"detritus"
1	2/20/2009 0:00:00	"S42"	0	95.00	5	"SS"	3/5/2009 0:00:00	0.03		0			0	1		
1	2/23/2009 0:00:00	"4"	0	300.00	20	"SS"	3/3/2009 0:00:00	0.13		0			0	1		"detritus"
1	2/23/2009 0:00:00	"D41"	0	500.00	20	"SS"	2/26/2009 0:00:00	0.12		0			0	1		
1	2/23/2009 0:00:00	"D41A"	0	540.00	20	"SS"	2/25/2009 0:00:00	0.11		0			0	1		
1	2/23/2009 0:00:00	"D6"	0	300.00	18	"SS"	3/2/2009 0:00:00	0.12		0			0	0		"heavy detritus"
1	3/18/2009 0:00:00	"74"	0	40.00	6	"SS"	4/13/2009 0:00:00	0.03		0			0	0		"extra cell to bring up total"
1	3/18/2009 0:00:00	"D19"	0	20.00	6	"SS"	4/8/2009 0:00:00	0.02		0			0	0		"extra cell to bring up total"
1	3/18/2009 0:00:00	"D28"	0	60.00	5	"SS"	4/9/2009 0:00:00	0.02		0			0	0		"detritus"
1	3/19/2009 0:00:00	"86"	0	40.00	6	"SS"	4/6/2009 0:00:00	0.03		0			0	0		"one extra cell to bring up total"
1	3/19/2009 0:00:00	"92"	0	500.00	20	"SS"	4/7/2009 0:00:00	0.13		0			0	0		"heavy detritus and sand; s-l-o-w"
1	3/19/2009 0:00:00	"D16"	0	195.00	11	"SS"	4/6/2009 0:00:00	0.06		0			0	0		"heavy detritus and sand"
1	3/19/2009 0:00:00	"M10"	0	95.00	5	"SS"	4/9/2009 0:00:00	0.02		0			0	0		"heavy detritus"
1	3/20/2009 0:00:00	"48"	0	95.00	5	"SS"	4/3/2009 0:00:00	0.03		0			0	0		
1	3/20/2009 0:00:00	"54"	0	95.00	5	"SS"	4/2/2009 0:00:00	0.05		0			0	1		"detritus"
1	3/20/2009 0:00:00	"60"	0	50.00	6	"SS"	4/3/2009 0:00:00	0.04		0			0	1		"did extra cell to bring total up"
1	3/20/2009 0:00:00	"64"	0	20.00	5	"SS"	4/3/2009 0:00:00	0.03		0			0	1		"detritus"
1	3/20/2009 0:00:00	"EZ2"	0	95.00	5	"SS"	4/2/2009 0:00:00	0.03		0			0	1		
1	3/23/2009 0:00:00	"28"	0	195.00	11	"SS"	4/9/2009 0:00:00	0.07		0			0	1		"heavy detritus"
1	3/23/2009 0:00:00	"32"	0	250.00	15	"SS"	4/2/2009 0:00:00	0.10		0			0	1		
1	3/23/2009 0:00:00	"S42"	0	400.00	20	"SS"	4/8/2009 0:00:00	0.12		0			0	1		"heavy detritus"
1	3/24/2009 0:00:00	"4"	0	250.00	15	"SS"	4/8/2009 0:00:00	0.10		0			0	0		"Check the fish please."
1	3/24/2009 0:00:00	"D41"	0	500.00	20	"SS"	4/13/2009 0:00:00	0.14		0			0	0		
1	3/24/2009 0:00:00	"D41A"	0	425.00	20	"SS"	4/10/2009 0:00:00	0.13		0			0	0		
1	3/24/2009 0:00:00	"D6"	0	95.00	5	"SS"	4/6/2009 0:00:00	0.04		0			0	1		
1	4/15/2009 0:00:00	"74"	0	50.00	5	"SS"	5/4/2009 0:00:00	0.03		0			0	0		"detritus"
1	4/15/2009 0:00:00	"D19"	0	95.00	5	"SS"	5/7/2009 0:00:00	0.03		0			0	0		"detritus"
1	4/15/2009 0:00:00	"D28"	0	95.00	5	"SS"	5/6/2009 0:00:00	0.04		0			0	0		
1	4/16/2009 0:00:00	"86"	0	60.00	5	"SS"	5/4/2009 0:00:00	0.03		0			0	0		
1	4/16/2009 0:00:00	"92"	0	2000.00	20	"SS"	5/7/2009 0:00:00	0.13		0			0	0		
1	4/16/2009 0:00:00	"D16"	0	60.00	5	"SS"	5/5/2009 0:00:00	0.03		0			0	0		
1	4/16/2009 0:00:00	"M10"	0	145.00	8	"SS"	4/30/2009 0:00:00	0.05		0			0	0		"detritus"
1	4/17/2009 0:00:00	"48"	0	50.00	5	"SS"	4/30/2009 0:00:00	0.03		0			0	0		
1	4/17/2009 0:00:00	"54"	0	95.00	5	"SS"	4/30/2009 0:00:00	0.03		0			0	1		"detritus"
1	4/17/2009 0:00:00	"60"	0	50.00	6	"SS"	5/4/2009 0:00:00	0.04		0			0	0		"extra cell to bring up total"
1	4/17/2009 0:00:00	"64"	0	50.00	5	"SS"	5/5/2009 0:00:00	0.03		0			0	0		
1	4/17/2009 0:00:00	"EZ6"	0	50.00	5	"SS"	5/6/2009 0:00:00	0.03		0			0	0		"detritus"
1	4/20/2009 0:00:00	"28"	0	40.00	5	"SS"	5/5/2009 0:00:00	0.03		0			0	1		
1	4/20/2009 0:00:00	"32"	0	75.00	6	"SS"	5/7/2009 0:00:00	0.03		0			0	0		"did an extra cell to bring up total"
1	4/20/2009 0:00:00	"S42"	0	95.00	5	"SS"	4/30/2009 0:00:00	0.03		0			0	1		
1	4/21/2009 0:00:00	"D41"	0	500.00	20	"SS"	5/8/2009 0:00:00	0.11		0			0	0		
1	4/21/2009 0:00:00	"D41A"	0	95.00	5	"SS"	5/7/2009 0:00:00	0.04		0			0	0		
1	4/21/2009 0:00:00	"D6"	0	95.00	5	"SS"	5/5/2009 0:00:00	0.05		0			0	0		"detritus"
1	5/14/2009 0:00:00	"74"	0	95.00	5	"SS"	6/1/2009 0:00:00	0.04		0			0	0		
1	5/14/2009 0:00:00	"D19"	0	95.00	5	"SS"	6/1/2009 0:00:00	0.05		0			0	0		
1	5/14/2009 0:00:00	"D28"	0	370.00	20	"SS"	6/2/2009 0:00:00	0.11		0			0	0		
1	5/15/2009 0:00:00	"86"	0	95.00	5	"SS"	6/8/2009 0:00:00	0.03		0			0	0		
1	5/15/2009 0:00:00	"92"	0	1300.00	20	"SS"	6/4/2009 0:00:00	0.12		0			0	0		
1	5/15/2009 0:00:00	"D16"	0	95.00	5	"SS"	6/3/2009 0:00:00	0.05		0			0	0		
1	5/15/2009 0:00:00	"M10"	0	95.00	5	"SS"	6/9/2009 0:00:00	0.06		0			0	0		
1	5/18/2009 0:00:00	"48"	0	50.00	5	"SS"	6/2/2009 0:00:00	0.03		0			0	0		
1	5/18/2009 0:00:00	"54"	0	95.00	5	"SS"	6/4/2009 0:00:00	0.03		0			0	0		
1	5/18/2009 0:00:00	"60"	0	500.00	20	"SS"	6/3/2009 0:00:00	0.11		0			0	0		
1	5/18/2009 0:00:00	"64"	0	40.00	5	"SS"	6/3/2009 0:00:00	0.02		0			0	0		
1	5/18/2009 0:00:00	"EZ2"	0	95.00	5	"SS"	6/2/2009 0:00:00	0.02		0			0	0		
1	5/19/2009 0:00:00	"28"	0	95.00	5	"SS"	6/2/2009 0:00:00	0.03		0			0	0		"detritus"
1	5/19/2009 0:00:00	"32"	0	215.00	12	"SS"	5/29/2009 0:00:00	0.07		0			0	1		
1	5/19/2009 0:00:00	"S42"	0	60.00	5	"SS"	5/29/2009 0:00:00	0.02		0			0	0		
1	5/20/2009 0:00:00	"D41"	0	580.00	20	"SS"	6/8/2009 0:00:00	0.13		0			0	0		
1	5/20/2009 0:00:00	"D41A"	0	500.00	20	"SS"	6/9/2009 0:00:00	0.11		0			0	0		
1	5/20/2009 0:00:00	"D6"	0	95.00	5	"SS"	6/8/2009 0:00:00	0.06		0			0	0		
1	6/15/2009 0:00:00	"74"	0	350.00	20	"SS"	7/7/2009 0:00:00	0.11		0			0	0		"detritus"
1	6/15/2009 0:00:00	"D19"	0	95.00	5	"SS"	7/7/2009 0:00:00	0.05		0			0	0		
1	6/15/2009 0:00:00	"D28"	0	700.00	20	"SS"	7/8/2009 0:00:00	0.13		0			0	0		
1	6/16/2009 0:00:00	"86"	0	450.00	20	"SS"	6/29/2009 0:00:00	0.11		0			0	0		
1	6/16/2009 0:00:00	"92"	0	700.00	20	"SS"	6/30/2009 0:00:00	0.13		0			0	1		
1	6/16/2009 0:00:00	"D16"	0	400.00	20	"SS"	6/30/2009 0:00:00	0.11		0			0	0		"detritus"
1	6/16/2009 0:00:00	"M10"	0	1600.00	20	"SS"	7/2/2009 0:00:00	0.11		0			0	0		
1	6/17/2009 0:00:00	"48"	0	95.00	5	"SS"	7/9/2009 0:00:00	0.03		0			0	1		"detritus"
1	6/17/2009 0:00:00	"54"	0	95.00	5	"SS"	7/8/2009 0:00:00	0.04		0			0	0		
1	6/17/2009 0:00:00	"60"	0	400.00	20	"SS"	7/6/2009 0:00:00	0.12		0			0	0		
1	6/17/2009 0:00:00	"64"	0	75.00	6	"SS"	7/6/2009 0:00:00	0.03		0			0	0		"extra cell to bring up total"
1	6/17/2009 0:00:00	"EZ2"	0	150.00	9	"SS"	7/9/2009 0:00:00	0.05		0			0	0		
1	6/17/2009 0:00:00	"EZ6"	0	50.00	5	"SS"	7/6/2009 0:00:00	0.03		0			0	0		
1	6/18/2009 0:00:00	"28"	0	30.00	5	"SS"	7/9/2009 0:00:00	0.03		0			0	0		
1	6/18/2009 0:00:00	"32"	0	70.00	5	"SS"	7/9/2009 0:00:00	0.02		0			0	0		
1	6/18/2009 0:00:00	"S42"	0	75.00	5	"SS"	7/9/2009 0:00:00	0.03		0			0	0		"detritus"
1	6/19/2009 0:00:00	"D41"	0	550.00	20	"SS"	7/1/2009 0:00:00	0.11		0			0	0		
1	6/19/2009 0:00:00	"D41A"	0	700.00	20	"SS"	7/3/2009 0:00:00	0.10		0			0	0		
1	6/19/2009 0:00:00	"D6"	0	95.00	6	"SS"	7/2/2009 0:00:00	0.04		0			0	0		"one extra cell to bring up total"
1	7/13/2009 0:00:00	"74"	0	195.00	11	"SS"	7/27/2009 0:00:00	0.06		0			0	0		"detritus"
1	7/13/2009 0:00:00	"D19"	0	450.00	20	"SS"	7/27/2009 0:00:00			0			0	0		
1	7/13/2009 0:00:00	"D28"	0	500.00	20	"SS"	7/29/2009 0:00:00	0.11		0			0	0		
1	7/14/2009 0:00:00	"86"	0	95.00	5	"SS"	8/7/2009 0:00:00	0.05		0			0	0		
1	7/14/2009 0:00:00	"92"	0	450.00	20	"SS"	8/5/2009 0:00:00	0.13		0			0	1		
1	7/14/2009 0:00:00	"D16"	0	300.00	18	"SS"	8/4/2009 0:00:00	0.10		0			0	0		
1	7/14/2009 0:00:00	"M10"	0	850.00	20	"SS"	7/30/2009 0:00:00	0.13		0			0	0		
1	7/15/2009 0:00:00	"48"	0	95.00	5	"SS"	8/6/2009 0:00:00	0.02		0			0	0		
1	7/15/2009 0:00:00	"54"	0	75.00	5	"SS"	8/7/2009 0:00:00	0.03		0			0	0		"detritus"
1	7/15/2009 0:00:00	"60"	0	95.00	5	"SS"	8/6/2009 0:00:00	0.04		0			0	0		
1	7/15/2009 0:00:00	"64"	0	75.00	5	"SS"	8/3/2009 0:00:00	0.02		0			0	0		
1	7/15/2009 0:00:00	"EZ2"	0	95.00	5	"SS"	8/5/2009 0:00:00	0.03		0			0	0		
1	7/15/2009 0:00:00	"EZ6"	0	60.00	5	"SS"	8/4/2009 0:00:00	0.03		0			0	0		
1	7/16/2009 0:00:00	"28"	0	600.00	20	"SS"	7/31/2009 0:00:00	0.10		0			0	0		"extreme detritus"
1	7/16/2009 0:00:00	"32"	0	95.00	5	"SS"	7/28/2009 0:00:00	0.03		0			0	0		
1	7/16/2009 0:00:00	"S42"	0	50.00	5	"SS"	7/28/2009 0:00:00	0.02		0			0	0		
1	7/17/2009 0:00:00	"D41"	0	195.00	11	"SS"	8/4/2009 0:00:00	0.06		0			0	0		
1	7/17/2009 0:00:00	"D41A"	0	550.00	20	"SS"	8/6/2009 0:00:00	0.11		0			0	0		
1	7/17/2009 0:00:00	"D6"	0	95.00	5	"SS"	8/3/2009 0:00:00	0.04		0			0	0		
1	8/12/2009 0:00:00	"74"	0	95.00	5	"SS"	9/8/2009 0:00:00	0.03		0			0	0		"microcystis, detritus"
1	8/12/2009 0:00:00	"D19"	0	95.00	5	"SS"	8/27/2009 0:00:00	0.03		0			0	0		"detritus"
1	8/12/2009 0:00:00	"D28"	0	800.00	20	"SS"	9/2/2009 0:00:00	0.11		0			0	0		
1	8/13/2009 0:00:00	"86"	0	540.00	20	"SS"	9/7/2009 0:00:00	0.12		0			0	0		
1	8/13/2009 0:00:00	"92"	0	950.00	20	"SS"	8/31/2009 0:00:00	0.13		0			0	0		
1	8/13/2009 0:00:00	"D16"	0	295.00	20	"SS"	9/2/2009 0:00:00	0.11		0			0	0		"detritus; accidentally did 20 slides!"
1	8/13/2009 0:00:00	"M10"	0	1800.00	20	"SS"	8/28/2009 0:00:00	0.12		0			0	0		
1	8/14/2009 0:00:00	"48"	0	250.00	15	"SS"	9/8/2009 0:00:00	0.10		0			0	0		"detritus"
1	8/14/2009 0:00:00	"54"	0	250.00	15	"SS"	8/26/2009 0:00:00	0.09		0			0	1		"heavy detritus"
1	8/14/2009 0:00:00	"60"	0	95.00	5	"SS"	8/27/2009 0:00:00	0.03		0			0	0		
1	8/14/2009 0:00:00	"64"	0	95.00	5	"SS"	9/8/2009 0:00:00	0.03		0			0	0		
1	8/14/2009 0:00:00	"EZ2"	0	245.00	14	"SS"	8/27/2009 0:00:00	0.10		0			0	0		"heavy detritus"
1	8/17/2009 0:00:00	"28"	0	95.00	5	"SS"	9/3/2009 0:00:00	0.03		0			0	0		
1	8/17/2009 0:00:00	"32"	0	95.00	5	"SS"	8/27/2009 0:00:00	0.02		0			0	0		
1	8/17/2009 0:00:00	"S42"	0	95.00	6	"SS"	8/26/2009 0:00:00	0.03		0			0	1		"did extra cell to bring up total"
1	8/18/2009 0:00:00	"D41"	0	1100.00	20	"SS"	9/2/2009 0:00:00	0.16		0			0	0		"heavy detritus"
1	8/18/2009 0:00:00	"D41A"	0	800.00	20	"SS"	9/7/2009 0:00:00	0.13		0			0	0		
1	8/18/2009 0:00:00	"D6"	0	195.00	11	"SS"	9/3/2009 0:00:00	0.07		0			0	0		
1	9/9/2009 0:00:00	"74"	0	95.00	5	"SS"	10/1/2009 0:00:00	0.03		0			0	1		"detritus"
1	9/9/2009 0:00:00	"D19"	0	250.00	15	"SS"	9/29/2009 0:00:00	0.10		0			0	0		"heavy detritus, saved in jar"
1	9/9/2009 0:00:00	"D28"	0	400.00	20	"SS"	9/25/2009 0:00:00	0.12		0			0	0		
1	9/10/2009 0:00:00	"86"	0	550.00	20	"SS"	9/29/2009 0:00:00	0.11		0			0	0		"detritus"
1	9/10/2009 0:00:00	"92"	0	1400.00	20	"SS"	9/28/2009 0:00:00	0.13		0			0	0		
1	9/10/2009 0:00:00	"D16"	0	95.00	5	"SS"	10/1/2009 0:00:00	0.04		0			0	0		"detritus"
1	9/10/2009 0:00:00	"M10"	0	3000.00	20	"SS"	10/1/2009 0:00:00	0.16		0			0	0		"heavy melosira and detritus; saved in jar"
1	9/11/2009 0:00:00	"48"	0	145.00	8	"SS"	9/30/2009 0:00:00	0.05		0			0	1		"detritus"
1	9/11/2009 0:00:00	"54"	0	95.00	5	"SS"	9/28/2009 0:00:00	0.03		0			0	0		"detritus"
1	9/11/2009 0:00:00	"60"	0	195.00	11	"SS"	9/23/2009 0:00:00	0.08		0			0	0		"detritus"
1	9/11/2009 0:00:00	"64"	0	245.00	14	"SS"	9/22/2009 0:00:00	0.09		0			0	0		
1	9/11/2009 0:00:00	"EZ6"	0	95.00	5	"SS"	9/22/2009 0:00:00	0.03		0			0	1		
1	9/14/2009 0:00:00	"28"	0	75.00	6	"SS"	9/28/2009 0:00:00	0.04		0			0	0		"extra cell to bring up total"
1	9/14/2009 0:00:00	"32"	0	95.00	5	"SS"	10/1/2009 0:00:00	0.03		0			0	0		
1	9/14/2009 0:00:00	"S42"	0	60.00	5	"SS"	9/28/2009 0:00:00	0.02		0			0	0		
1	9/15/2009 0:00:00	"D41"	0	800.00	20	"SS"	9/24/2009 0:00:00	0.13		0			0	0		"detritus; evadne"
1	9/15/2009 0:00:00	"D41A"	0	800.00	20	"SS"	9/24/2009 0:00:00	0.12		0			0	0		
1	9/15/2009 0:00:00	"D6"	0	95.00	5	"SS"	9/22/2009 0:00:00	0.04		0			0	0		
1	10/7/2009 0:00:00	"74"	0	95.00	5	"SS"	10/22/2009 0:00:00	0.04		0			0	0		"heavy detritus"
1	10/7/2009 0:00:00	"D19"	0	95.00	5	"SS"	10/20/2009 0:00:00	0.06		0			0	0		
1	10/7/2009 0:00:00	"D28"	0	95.00	5	"SS"	10/20/2009 0:00:00	0.07		0			0	0		
1	10/8/2009 0:00:00	"86"	0	500.00	20	"SS"	10/28/2009 0:00:00	0.12		0			0	0		"detritus"
1	10/8/2009 0:00:00	"92"	0	1500.00	20	"SS"	10/27/2009 0:00:00	0.12		0			0	0		"other rotifers are mostly colonial"
1	10/8/2009 0:00:00	"D16"	0	350.00	20	"SS"	10/28/2009 0:00:00	0.11		0			0	0		"detritus"
1	10/8/2009 0:00:00	"M10"	0	1000.00	20	"SS"	10/30/2009 0:00:00	0.15		0			0	0		"heavy detritus; rotifers are colonial and brachionus"
1	10/9/2009 0:00:00	"48"	0	195.00	11	"SS"	10/22/2009 0:00:00	0.07		0			0	1		"detritus"
1	10/9/2009 0:00:00	"54"	0	195.00	11	"SS"	10/27/2009 0:00:00	0.06		0			0	1		"detritus"
1	10/9/2009 0:00:00	"60"	0	95.00	5	"SS"	10/28/2009 0:00:00	0.06		0			0	1		
1	10/9/2009 0:00:00	"64"	0	95.00	5	"SS"	10/23/2009 0:00:00	0.03		0			0	0		
1	10/9/2009 0:00:00	"EZ2"	0	95.00	5	"SS"	10/26/2009 0:00:00	0.03		0			0	0		"detritus"
1	10/9/2009 0:00:00	"EZ6"	0	195.00	11	"SS"	10/29/2009 0:00:00	0.06		0			0	0		
1	10/12/2009 0:00:00	"28"	0	50.00	5	"SS"	10/22/2009 0:00:00	0.03		0			0	0		
1	10/12/2009 0:00:00	"32"	0	95.00	5	"SS"	10/22/2009 0:00:00	0.07		0			0	1		
1	10/12/2009 0:00:00	"S42"	0	95.00	5	"SS"	10/22/2009 0:00:00	0.03		0			0	0		
1	10/13/2009 0:00:00	"D41A"	0	700.00	20	"SS"	10/21/2009 0:00:00	0.13		0			0	1		"detritus"
1	10/13/2009 0:00:00	"D6"	0	95.00	5	"SS"	10/23/2009 0:00:00	0.05		0			0	0		
1	11/4/2009 0:00:00	"86"	0	95.00	5	"SS"	12/1/2009 0:00:00	0.04		0			0	0		
1	11/4/2009 0:00:00	"92"	0	400.00	20	"SS"	11/25/2009 0:00:00	0.12		0			0	0		
1	11/4/2009 0:00:00	"D16"	0	95.00	5	"SS"	11/19/2009 0:00:00	0.03		0			0	0		
1	11/4/2009 0:00:00	"M10"	0	700.00	20	"SS"	12/2/2009 0:00:00	0.14		0			0	0		"detritus"
1	11/5/2009 0:00:00	"74"	0	75.00	6	"SS"	11/20/2009 0:00:00			0			0	0		"detritus; extra cell to bring up total"
1	11/5/2009 0:00:00	"D19"	0	95.00	5	"SS"	11/19/2009 0:00:00	0.04		0			0	0		"much vegetation, saved in jar"
1	11/5/2009 0:00:00	"D28"	0	195.00	11	"SS"	11/19/2009 0:00:00	0.08		0			0	0		
1	11/6/2009 0:00:00	"48"	0	75.00	5	"SS"	11/23/2009 0:00:00	0.06		0			0	1		"detritus"
1	11/6/2009 0:00:00	"54"	0	75.00	5	"SS"	11/24/2009 0:00:00	0.03		0			0	0		"detritus"
1	11/6/2009 0:00:00	"60"	0	95.00	5	"SS"	12/2/2009 0:00:00	0.03		0			0	0		
1	11/6/2009 0:00:00	"64"	0	50.00	5	"SS"	12/2/2009 0:00:00	0.03		0			0	0		
1	11/6/2009 0:00:00	"EZ2"	0	75.00	5	"SS"	11/20/2009 0:00:00	0.03		0			0	0		
1	11/6/2009 0:00:00	"EZ6"	0	75.00	5	"SS"	12/1/2009 0:00:00	0.03		0			0	0		
1	11/9/2009 0:00:00	"28"	0	95.00	5	"SS"	11/20/2009 0:00:00	0.03		0			0	0		"detritus"
1	11/9/2009 0:00:00	"32"	0	95.00	6	"SS"	11/20/2009 0:00:00	0.04		0			0	0		"extra cell to bring up total"
1	11/9/2009 0:00:00	"S42"	0	75.00	5	"SS"	11/20/2009 0:00:00	0.04		0			0	0		
1	11/10/2009 0:00:00	"D41"	0	750.00	20	"SS"	11/24/2009 0:00:00	0.12		0			0	0		
1	11/10/2009 0:00:00	"D41A"	0	650.00	20	"SS"	11/18/2009 0:00:00	0.13		0			0	0		
1	11/10/2009 0:00:00	"D6"	0	175.00	10	"SS"	11/23/2009 0:00:00	0.08		0			0	0		
1	12/8/2009 0:00:00	"74"	0	195.00	11	"SS"	12/22/2009 0:00:00	0.08		0			0	0		"heavy detritus"
1	12/8/2009 0:00:00	"D19"	0	25.00	5	"SS"	12/21/2009 0:00:00	0.02		0			0	0		"lots of amphipods and dried out organisms (not counted); big pieces of detritus taken out"
1	12/8/2009 0:00:00	"D28"	0	35.00	5	"SS"	12/21/2009 0:00:00	0.05		0			0	0		"detritus"
1	12/9/2009 0:00:00	"86"	0	95.00	5	"SS"	12/23/2009 0:00:00	0.03		0			0	0		"detritus"
1	12/9/2009 0:00:00	"92"	0	625.00	20	"SS"	12/29/2009 0:00:00	0.13		0			0	0		
1	12/9/2009 0:00:00	"D16"	0	50.00	5	"SS"	12/31/2009 0:00:00	0.03		0			0	0		"sand, detritus"
1	12/9/2009 0:00:00	"M10"	0	500.00	20	"SS"	12/31/2009 0:00:00	0.16		0			0	0		"very heavy detritus; saved in jar"
1	12/10/2009 0:00:00	"48"	0	95.00	5	"SS"	12/31/2009 0:00:00	0.04		0			0	0		"detritus"
1	12/10/2009 0:00:00	"54"	0	95.00	5	"SS"	12/31/2009 0:00:00	0.04		0			0	0		"heavy detritus"
1	12/10/2009 0:00:00	"60"	0	30.00	5	"SS"	12/31/2009 0:00:00	0.03		0			0	0		"detritus"
1	12/10/2009 0:00:00	"64"	0	50.00	5	"SS"	12/23/2009 0:00:00	0.03		0			0	0		"detritus"
1	12/10/2009 0:00:00	"EZ2"	0	30.00	5	"SS"	12/31/2009 0:00:00	0.03		0			0	0		"stringy detritus"
1	12/11/2009 0:00:00	"28"	0	195.00	11	"SS"	12/23/2009 0:00:00	0.06		0			0	0		"heavy detritus"
1	12/11/2009 0:00:00	"32"	0	95.00	5	"SS"	12/22/2009 0:00:00	0.04		0			0	0		"detritus"
1	12/11/2009 0:00:00	"S42"	0	195.00	11	"SS"	12/23/2009 0:00:00	0.06		0			0	0		
1	12/14/2009 0:00:00	"D41"	0	350.00	20	"SS"	12/24/2009 0:00:00	0.14		0			0	0		
1	12/14/2009 0:00:00	"D41A"	0	700.00	20	"SS"	12/28/2009 0:00:00	0.14		0			0	0		
1	12/14/2009 0:00:00	"D6"	0	550.00	20	"SS"	1/1/2010 0:00:00	0.13		0			0	0		
1	1/6/2010 0:00:00	"86"	0	50.00	5	"SS"	1/13/2010 0:00:00	0.04		0			0	1		"heavy detritus"
1	1/6/2010 0:00:00	"92"	0	195.00	11	"SS"	1/13/2010 0:00:00	0.07		0			0	0		
1	1/6/2010 0:00:00	"D16"	0	25.00	5	"SS"	1/21/2010 0:00:00	0.04		0			0	1		"heavy detritus"
1	1/6/2010 0:00:00	"M10"	0	350.00	20	"SS"	1/26/2010 0:00:00	0.14		0			0	0		"very heavy detritus"
1	1/7/2010 0:00:00	"74"	0	195.00	11	"SS"	1/25/2010 0:00:00	0.06		0			0	1		"very heavy detritus"
1	1/7/2010 0:00:00	"D19"	0	7.00	5	"SS"	1/28/2010 0:00:00	0.04		0			0	0		"detritus; sample vol. is 7"
1	1/7/2010 0:00:00	"D28"	0	50.00	5	"SS"	1/20/2010 0:00:00	0.03		0			0	0		"detritus"
1	1/8/2010 0:00:00	"48"	0	95.00	5	"SS"	1/22/2010 0:00:00	0.03		0			0	0		
1	1/8/2010 0:00:00	"54"	0	50.00	5	"SS"	1/27/2010 0:00:00	0.03		0			0	1		"lots of detritus"
1	1/8/2010 0:00:00	"60"	0	20.00	6	"SS"	1/29/2010 0:00:00	0.03		0			0	1		"detritus; extra cell to bring up total"
1	1/8/2010 0:00:00	"64"	0	25.00	5	"SS"	1/26/2010 0:00:00	0.04		0			0	1		"lots of detritus"
